-5.1069390 26.0808259 26.0808259
-5.0773498 25.7803562 25.7794807
-5.1006775 26.0185832 26.0169111
-5.0855711 25.8649718 25.8630332
-5.0699417 25.7068372 25.7043092
-5.0640990 25.6473760 25.6450986
-5.0602180 25.6078488 25.6058064
-5.0589823 25.5951000 25.5933022
-5.0535910 25.5406130 25.5387824
-5.0557491 25.5622885 25.5605991
-5.0624952 25.6308486 25.6288577
-5.0680262 25.6870515 25.6848900
-5.0771771 25.7807269 25.7777268
-5.0767586 25.7762657 25.7734776
-5.0819520 25.8292156 25.8262358
-5.0839184 25.8490778 25.8462262
-5.0833443 25.8430787 25.8403895
-5.0870010 25.8803462 25.8775792
-5.0885131 25.8956280 25.8929655
-5.0888707 25.8991366 25.8966048
-5.0855010 25.8649583 25.8623200
-5.0834580 25.8441511 25.8415450
-5.0840137 25.8496945 25.8471949
-5.0806862 25.8160222 25.8133720
-5.0781156 25.7899610 25.7872583
-5.0751637 25.7601029 25.7572863
-5.0732693 25.7408668 25.7380612
-5.0724073 25.7320411 25.7293157
-5.0717192 25.7249808 25.7223361
-5.0719343 25.7270753 25.7245174
-5.0740120 25.7482027 25.7455978
-5.0705623 25.7134944 25.7106020
-5.0694975 25.7026462 25.6998051
-5.0699795 25.7074572 25.7046920
-5.0660205 25.6677832 25.6645642
-5.0663770 25.6713101 25.6681760
-5.0664172 25.6716331 25.6685837
-5.0667711 25.6751436 25.6721698
-5.0684142 25.6918225 25.6888224
-5.0711536 25.7198168 25.7165990
-5.0734439 25.7431825 25.7398333
-5.0732238 25.7408716 25.7376002
-5.0718411 25.7268477 25.7235720
-5.0726594 25.7351038 25.7318738
-5.0737498 25.7461476 25.7429371
-5.0743769 25.7524592 25.7493008
-5.0741603 25.7501965 25.7471031
-5.0743438 25.7519951 25.7489646
-5.0736003 25.7444148 25.7414196
-5.0752211 25.7609328 25.7578688
-5.0742848 25.7514143 25.7483665
-5.0746961 25.7555381 25.7525404
-5.0763519 25.7724323 25.7693486
-5.0769533 25.7785009 25.7754550
-5.0774921 25.7839327 25.7809265
-5.0772401 25.7813229 25.7783669
-5.0763199 25.7719757 25.7690242
-5.0760297 25.7689829 25.7660775
-5.0761938 25.7706010 25.7677433
-5.0757493 25.7660531 25.7632314
-5.0755855 25.7643452 25.7615681
-5.0751503 25.7598942 25.7571503
-5.0733042 25.7413268 25.7384152
-5.0724194 25.7323543 25.7294389
-5.0729433 25.7376422 25.7347541
-5.0727330 25.7354676 25.7326203
-5.0722494 25.7305342 25.7277140
-5.0712704 25.7206267 25.7177838
-5.0709174 25.7170139 25.7142037
-5.0714511 25.7224056 25.7196159
-5.0709262 25.7170618 25.7142921
-5.0705414 25.7131316 25.7103898
-5.0694776 25.7023887 25.6996030
-5.0701445 25.7091456 25.7063651
-5.0701168 25.7088279 25.7060845
-5.0691814 25.6993732 25.6966002
-5.0696879 25.7044917 25.7017352
-5.0697136 25.7047167 25.7019955
-5.0708365 25.7161677 25.7133826
-5.0709111 25.7168905 25.7141397
-5.0715519 25.7233878 25.7206382
-5.0711726 25.7195189 25.7167911
-5.0705345 25.7130479 25.7103197
-5.0707039 25.7147360 25.7120378
-5.0691551 25.6992009 25.6963330
-5.0683644 25.6912054 25.6883177
-5.0693777 25.7015334 25.6985906
-5.0689567 25.6972471 25.6943223
-5.0688703 25.6963391 25.6934465
-5.0688819 25.6964239 25.6935635
-5.0689902 25.6974920 25.6946619
-5.0681484 25.6889925 25.6861287
-5.0680765 25.6882333 25.6853998
-5.0677472 25.6848747 25.6820612
-5.0691379 25.6991242 25.6961586
-5.0698615 25.7064798 25.7034953
-5.0690526 25.6983108 25.6952942
-5.0683691 25.6913968 25.6883657
-5.0684446 25.6921314 25.6891304
-5.0681499 25.6891233 25.6861437
