1.39150403 1.93628348 1.93628348
1.39128924 1.93568579 1.93568575
1.39129251 1.93569488 1.93569485
1.39133213 1.93580511 1.93580508
1.39126620 1.93562168 1.93562164
1.39134588 1.93584343 1.93584337
1.39128868 1.93568427 1.93568419
1.39129487 1.93570148 1.93570141
1.39130479 1.93572907 1.93572901
1.39129719 1.93570792 1.93570787
1.39131125 1.93574704 1.93574698
1.39129418 1.93569953 1.93569948
1.39129867 1.93571204 1.93571199
1.39129211 1.93569379 1.93569374
1.39126609 1.93562137 1.93562132
1.39126582 1.93562062 1.93562057
1.39127168 1.93563694 1.93563689
1.39125763 1.93559783 1.93559778
1.39127593 1.93564877 1.93564872
1.39126746 1.93562519 1.93562515
1.39125411 1.93558806 1.93558801
1.39124667 1.93556735 1.93556730
1.39127376 1.93564274 1.93564267
1.39125040 1.93557775 1.93557768
1.39123441 1.93553325 1.93553317
1.39123566 1.93553672 1.93553665
1.39124350 1.93555856 1.93555849
1.39126958 1.93563114 1.93563106
1.39123951 1.93554748 1.93554737
1.39124844 1.93557234 1.93557223
1.39125502 1.93559063 1.93559053
1.39124377 1.93555934 1.93555923
1.39126582 1.93562070 1.93562058
1.39125124 1.93558014 1.93558002
1.39125168 1.93558135 1.93558123
1.39125230 1.93558309 1.93558297
1.39125555 1.93559211 1.93559199
1.39126927 1.93563031 1.93563019
1.39127800 1.93565460 1.93565448
1.39127246 1.93563918 1.93563907
1.39126994 1.93563216 1.93563205
1.39127188 1.93563756 1.93563745
1.39127771 1.93565377 1.93565367
1.39128374 1.93567056 1.93567045
1.39128333 1.93566942 1.93566931
1.39128037 1.93566117 1.93566107
1.39127772 1.93565378 1.93565368
1.39127719 1.93565233 1.93565223
1.39128031 1.93566101 1.93566091
1.39128614 1.93567722 1.93567712
1.39128642 1.93567800 1.93567790
1.39127983 1.93565967 1.93565957
1.39128101 1.93566293 1.93566284
1.39129331 1.93569718 1.93569708
1.39129275 1.93569561 1.93569551
1.39129815 1.93571065 1.93571055
1.39129631 1.93570551 1.93570541
1.39129281 1.93569577 1.93569567
1.39129862 1.93571195 1.93571185
1.39129963 1.93571477 1.93571467
1.39130586 1.93573208 1.93573199
1.39130316 1.93572458 1.93572449
1.39130418 1.93572740 1.93572731
1.39130090 1.93571828 1.93571819
1.39130107 1.93571876 1.93571867
1.39130176 1.93572068 1.93572059
1.39129766 1.93570927 1.93570918
1.39129836 1.93571122 1.93571113
1.39129878 1.93571238 1.93571230
1.39129764 1.93570922 1.93570913
1.39130023 1.93571641 1.93571632
1.39129680 1.93570688 1.93570680
1.39130059 1.93571743 1.93571734
1.39129691 1.93570716 1.93570708
1.39129713 1.93570778 1.93570770
1.39129531 1.93570271 1.93570263
1.39129354 1.93569779 1.93569770
1.39129698 1.93570736 1.93570728
1.39129691 1.93570718 1.93570710
1.39129176 1.93569284 1.93569276
1.39128969 1.93568709 1.93568701
1.39128856 1.93568395 1.93568387
1.39129201 1.93569355 1.93569347
1.39129375 1.93569839 1.93569831
1.39128787 1.93568202 1.93568194
1.39128799 1.93568235 1.93568227
1.39128538 1.93567510 1.93567502
1.39128293 1.93566827 1.93566819
1.39128185 1.93566528 1.93566520
1.39128506 1.93567419 1.93567411
1.39128173 1.93566492 1.93566485
1.39127792 1.93565434 1.93565426
1.39128084 1.93566244 1.93566236
1.39127749 1.93565315 1.93565307
1.39127807 1.93565474 1.93565466
1.39128181 1.93566515 1.93566508
1.39127540 1.93564731 1.93564723
1.39127548 1.93564754 1.93564745
1.39127747 1.93565309 1.93565300
1.39127826 1.93565527 1.93565519
